,consumer_id,item_id,type_weightage
43,-8845298781299428018,-1429167743746492970,1.0
44,-8845298781299428018,-1453783314552286835,5.0
45,-8845298781299428018,-1453783314552286835,1.0
46,-8845298781299428018,-6347212504547574224,3.0
47,-8845298781299428018,-788035419968530567,1.0
48,-8845298781299428018,6941466664989793964,1.0
49,-8845298781299428018,7973573994178035769,1.0
50,-8845298781299428018,-8618420761918493321,5.0
51,-8845298781299428018,7540764978459875963,1.0
52,-8845298781299428018,7024819429467163565,1.0
53,-8845298781299428018,-8618420761918493321,1.0
54,-8845298781299428018,-9192549002213406534,1.0
55,-8845298781299428018,3035329611795434601,1.0
56,-8845298781299428018,-8618420761918493321,1.0
57,-8845298781299428018,-8618420761918493321,5.0
58,-8845298781299428018,5152069678055228801,1.0
59,-8845298781299428018,7024819429467163565,2.0
60,-8845298781299428018,2857117417189640073,1.0
61,-8845298781299428018,2857117417189640073,1.0
62,-8845298781299428018,-1453783314552286835,5.0
63,-8845298781299428018,2858969450431709251,1.0
64,-8845298781299428018,-1453783314552286835,1.0
65,-8845298781299428018,-1453783314552286835,2.0
66,-8845298781299428018,4153717385931831462,1.0
67,-8845298781299428018,-1038011342017850,1.0
68,-8845298781299428018,-1038011342017850,1.0
69,-8845298781299428018,-1038011342017850,1.0
70,-8845298781299428018,1318981494172475806,3.0
71,-8845298781299428018,-8618420761918493321,1.0
72,-8845298781299428018,-8618420761918493321,5.0
73,-8845298781299428018,1318981494172475806,2.0
74,-8845298781299428018,1318981494172475806,5.0
75,-8845298781299428018,3460026829794173084,1.0
76,-8845298781299428018,1318981494172475806,1.0
77,-8845298781299428018,6090517797383271316,2.0
78,-8845298781299428018,6090517797383271316,1.0
79,-8845298781299428018,-7463305179076477879,1.0
80,-8845298781299428018,-7463305179076477879,1.0
81,-8845298781299428018,-4228415104574264137,1.0
82,-8845298781299428018,-4228415104574264137,1.0
83,-8845298781299428018,-4228415104574264137,5.0
84,-8845298781299428018,-4228415104574264137,2.0
85,-8845298781299428018,-4228415104574264137,4.0
86,-8845298781299428018,4161491675236615151,1.0
87,-8845298781299428018,4161491675236615151,1.0
88,-8845298781299428018,-2250487690322202259,1.0
89,-8845298781299428018,-973131232603202326,1.0
90,-8845298781299428018,-4833307637594287163,1.0
91,-8845298781299428018,7124632953201847659,1.0
92,-8845298781299428018,6152652267138213180,1.0
93,-8845298781299428018,-3170855186954139022,5.0
94,-8845298781299428018,-3170855186954139022,1.0
95,-8845298781299428018,7938100642081250873,1.0
96,-8845298781299428018,7938100642081250873,5.0
97,-8845298781299428018,-8085935119790093311,1.0
98,-8845298781299428018,-8279505492976427918,2.0
99,-8845298781299428018,-8279505492976427918,5.0
100,-8845298781299428018,-8279505492976427918,1.0
101,-8845298781299428018,-8279505492976427918,1.0
102,-8845298781299428018,-4754223659064624252,1.0
103,-8845298781299428018,-4754223659064624252,1.0
104,-8845298781299428018,-8085935119790093311,1.0
105,-8845298781299428018,1929674614667189969,1.0
106,-8845298781299428018,7400247075626691905,1.0
107,-8845298781299428018,7400247075626691905,5.0
108,-8845298781299428018,-8085935119790093311,1.0
109,-8845298781299428018,-703416562539077070,1.0
110,-8845298781299428018,-703416562539077070,3.0
111,-8845298781299428018,-6347212504547574224,1.0
112,-8845298781299428018,1114791714656282929,2.0
113,-8845298781299428018,-7681408188643141872,1.0
114,-8845298781299428018,-7681408188643141872,3.0
115,-8845298781299428018,1114791714656282929,1.0
116,-8845298781299428018,-6347212504547574224,3.0
117,-8845298781299428018,-6347212504547574224,1.0
118,-8845298781299428018,5688279681867464747,1.0
119,-8845298781299428018,-7681408188643141872,2.0
120,-8845298781299428018,5688279681867464747,1.0
121,-8845298781299428018,5688279681867464747,1.0
122,-8845298781299428018,5688279681867464747,2.0
123,-8845298781299428018,-1625217607550912638,2.0
124,-8845298781299428018,-1625217607550912638,1.0
125,-8845298781299428018,-8187220755213888616,1.0
126,-8845298781299428018,-7685837606421530296,1.0
127,-8845298781299428018,-6192959589652486637,2.0
128,-8845298781299428018,-6192959589652486637,1.0
129,-8845298781299428018,-3428996085514172371,2.0
130,-8845298781299428018,-3428996085514172371,1.0
131,-8845298781299428018,6016376495317032228,4.0
132,-8845298781299428018,6016376495317032228,1.0
133,-8845298781299428018,6016376495317032228,5.0
134,-8845298781299428018,-2038869595290705317,5.0
135,-8845298781299428018,-2038869595290705317,2.0
136,-8845298781299428018,-4505450219733822767,1.0
137,-8845298781299428018,-2038869595290705317,1.0
138,-8845298781299428018,-8618420761918493321,5.0
139,-8845298781299428018,-8618420761918493321,1.0
140,-8845298781299428018,1339353160969606996,1.0
141,-8845298781299428018,-5848755753905481990,1.0
142,-8845298781299428018,5350829677696205474,1.0
143,-8845298781299428018,-2329480295839698254,1.0
144,-8845298781299428018,-2329480295839698254,1.0
145,-8845298781299428018,786135087362634258,5.0
146,-8845298781299428018,-8771338872124599367,1.0
147,-8845298781299428018,786135087362634258,1.0
148,-8845298781299428018,-541666025693385823,1.0
149,-8845298781299428018,880612740433495828,1.0
150,-8845298781299428018,880612740433495828,1.0
151,-8845298781299428018,786135087362634258,1.0
152,-8845298781299428018,-541666025693385823,2.0
153,-8845298781299428018,-8771338872124599367,1.0
154,-8845298781299428018,786135087362634258,4.0
155,-8845298781299428018,-541666025693385823,1.0
156,-8845298781299428018,-5848755753905481990,1.0
157,-8845298781299428018,464601875539492971,1.0
158,-8845298781299428018,-2871288807409592,1.0
159,-8845298781299428018,-2871288807409592,2.0
160,-8845298781299428018,5350829677696205474,5.0
161,-8845298781299428018,-6783772548752091658,1.0
162,-8845298781299428018,5350829677696205474,1.0
163,-8845298781299428018,5350829677696205474,4.0
164,-8845298781299428018,5350829677696205474,2.0
165,-8845298781299428018,5533752987392101383,1.0
166,-8845298781299428018,1005751836898964351,1.0
167,-8845298781299428018,-3964583697784528168,4.0
168,-8845298781299428018,-3964583697784528168,5.0
169,-8845298781299428018,-8279505492976427918,5.0
170,-8845298781299428018,4625350031392752392,2.0
171,-8845298781299428018,7767869406844505704,1.0
172,-8845298781299428018,-8279505492976427918,1.0
173,-8845298781299428018,7767869406844505704,1.0
174,-8845298781299428018,7767869406844505704,5.0
175,-8845298781299428018,4625350031392752392,1.0
176,-8845298781299428018,-7043209138459666190,2.0
177,-8845298781299428018,-4541461982704074404,2.0
178,-8845298781299428018,4151147085496712967,2.0
179,-8845298781299428018,2301338403202434417,3.0
180,-8845298781299428018,-4216050818952952471,2.0
181,-8845298781299428018,8559816910657872807,2.0
182,-8845298781299428018,-5557505576293652420,1.0
183,-8845298781299428018,-6005035774300213929,1.0
184,-8845298781299428018,-6968139157190736175,1.0
185,-8845298781299428018,4195778828921942020,1.0
186,-8845298781299428018,-8190931845319543363,1.0
187,-8845298781299428018,5870088709232734362,1.0
188,-8845298781299428018,6873454157736399518,1.0
189,-8845298781299428018,-5618100784509704440,1.0
190,-8845298781299428018,3989649621607163677,1.0
191,-8845298781299428018,7342707578347442862,1.0
192,-8845298781299428018,4241385837165861843,1.0
193,-8845298781299428018,-4612605965384710183,1.0
194,-8845298781299428018,7342707578347442862,2.0
195,-8845298781299428018,621816023396605502,2.0
196,-8845298781299428018,621816023396605502,1.0
197,-8845298781299428018,4563006651994272837,1.0
198,-8845298781299428018,4241385837165861843,2.0
199,-8845298781299428018,4241385837165861843,4.0
200,-8845298781299428018,4241385837165861843,5.0
201,-8845298781299428018,4241385837165861843,1.0
202,-8845298781299428018,6915731723505426291,1.0
203,-8845298781299428018,6915731723505426291,1.0
204,-8845298781299428018,2515874237935914763,1.0
205,-8845298781299428018,-5658245291907121574,1.0
206,-8845298781299428018,-3716447017462787559,1.0
207,-8845298781299428018,-3716447017462787559,2.0
208,-8845298781299428018,-8377626164558006982,1.0
209,-8845298781299428018,-3231932874544830919,2.0
210,-8845298781299428018,7510090557616166004,1.0
211,-8845298781299428018,-3231932874544830919,1.0
212,-8845298781299428018,-5154395767417065070,1.0
213,-8845298781299428018,4785499183287168509,1.0
214,-8845298781299428018,4785499183287168509,2.0
215,-8845298781299428018,-5154395767417065070,2.0
216,-8845298781299428018,-7191607771634445823,1.0
217,-8845298781299428018,-7838000919054582150,1.0
218,-8845298781299428018,-6380034335041404646,2.0
219,-8845298781299428018,-5658245291907121574,2.0
220,-8845298781299428018,-8800029253812071912,2.0
221,-8845298781299428018,-5658245291907121574,1.0
222,-8845298781299428018,-5658245291907121574,1.0
223,-8845298781299428018,3151913710743441986,1.0
224,-8845298781299428018,-1173087925894083974,1.0
225,-8845298781299428018,6797493571710971497,1.0
226,-8845298781299428018,5842191581670322333,1.0
227,-8845298781299428018,3151913710743441986,1.0
228,-8845298781299428018,-6511604233888915532,1.0
229,-8845298781299428018,-8480712303720557641,1.0
230,-8845298781299428018,-790959521412948853,1.0
231,-8845298781299428018,-9086955082453789880,2.0
232,-8845298781299428018,-9086955082453789880,1.0
233,-8845298781299428018,-4483059513836093676,1.0
234,-8845298781299428018,-4483059513836093676,2.0
235,-8845298781299428018,-8657415528200615063,1.0
236,-8845298781299428018,6389624212149850449,1.0
237,-8845298781299428018,-8615008595949058842,1.0
238,-8845298781299428018,4744297321841608877,1.0
239,-8845298781299428018,8526042588044002101,1.0
240,-8845298781299428018,7419040071212162906,1.0
241,-8845298781299428018,-532999578436827210,1.0
242,-8845298781299428018,-532999578436827210,5.0
243,-8845298781299428018,-532999578436827210,4.0
244,-8845298781299428018,-532999578436827210,1.0
245,-8845298781299428018,-532999578436827210,1.0
246,-8845298781299428018,3566197569262766169,1.0
247,-8845298781299428018,3566197569262766169,4.0
248,-8845298781299428018,3566197569262766169,5.0
249,-8845298781299428018,-8900113512825364282,1.0
250,-8845298781299428018,-4070929606295451361,2.0
251,-8845298781299428018,-4070929606295451361,1.0
252,-8845298781299428018,-434149774629603391,1.0
253,-8845298781299428018,1339353160969606996,3.0
254,-1032019229384696495,8890720798209849691,1.0
255,-1032019229384696495,8890720798209849691,1.0
256,-1032019229384696495,-4205346868684833897,1.0
257,-1032019229384696495,-4205346868684833897,1.0
258,-1032019229384696495,-4205346868684833897,5.0
259,-1032019229384696495,5206308811707978799,1.0
260,-1032019229384696495,5206308811707978799,1.0
261,-1032019229384696495,-8518096793350810174,1.0
262,-1032019229384696495,-8518096793350810174,1.0
263,-1032019229384696495,2672238531812965181,1.0
264,-1032019229384696495,-411378842607264055,1.0
265,-1032019229384696495,505090987429665116,1.0
266,-1032019229384696495,-4844663695104994694,3.0
267,-1032019229384696495,-4844663695104994694,1.0
268,-1032019229384696495,7395435905985567130,1.0
269,-1032019229384696495,7395435905985567130,1.0
270,-1032019229384696495,2927476152522512441,1.0
271,-1032019229384696495,2927476152522512441,2.0
272,-1032019229384696495,1415230502586719648,1.0
273,-1032019229384696495,-401664538366009049,1.0
274,-1032019229384696495,1415230502586719648,1.0
275,-1032019229384696495,-4765711818183276269,2.0
276,-1032019229384696495,-401664538366009049,1.0
277,-1032019229384696495,-4765711818183276269,1.0
278,-1032019229384696495,-401664538366009049,1.0
279,-1032019229384696495,-4765711818183276269,1.0
280,-1032019229384696495,5822211783543822544,2.0
281,-1032019229384696495,5822211783543822544,1.0
282,-1032019229384696495,-6980020268309524947,5.0
283,-1032019229384696495,-6980020268309524947,1.0
284,-1032019229384696495,-1114438937697017987,1.0
285,-1032019229384696495,5270696484536580646,1.0
286,-1032019229384696495,-1114438937697017987,1.0
287,-1032019229384696495,1649085803937938638,1.0
288,-1032019229384696495,-1114438937697017987,5.0
289,-1032019229384696495,-2097626568191556277,1.0
290,-1032019229384696495,5088013394045185972,1.0
291,-1032019229384696495,-2097626568191556277,1.0
292,-1032019229384696495,-7463305179076477879,1.0
293,-1032019229384696495,-7463305179076477879,1.0
294,-1032019229384696495,-5522643017727334716,1.0
295,-1032019229384696495,3294074907209583622,1.0
296,-1032019229384696495,3294074907209583622,1.0
297,-1032019229384696495,3294074907209583622,2.0
298,-1032019229384696495,-6467708104873171151,1.0
299,-1032019229384696495,-8618420761918493321,1.0
300,-1032019229384696495,-6467708104873171151,3.0
301,-1032019229384696495,-4615575698508618335,3.0
302,-1032019229384696495,-4615575698508618335,1.0
303,-1032019229384696495,7277161137091492767,4.0
304,-1032019229384696495,3306277069425849869,1.0
305,-1032019229384696495,1118048247334038458,1.0
306,-1032019229384696495,7277161137091492767,1.0
307,-1032019229384696495,1118048247334038458,1.0
308,-1032019229384696495,3306277069425849869,1.0
309,-1032019229384696495,7277161137091492767,1.0
310,-1032019229384696495,1118048247334038458,2.0
311,-1032019229384696495,-7463305179076477879,1.0
312,-1032019229384696495,3306277069425849869,5.0
313,-1032019229384696495,7277161137091492767,1.0
314,-1032019229384696495,7277161137091492767,5.0
315,-1032019229384696495,3306277069425849869,4.0
316,-1032019229384696495,-7463305179076477879,1.0
317,-1032019229384696495,7277161137091492767,1.0
318,-1032019229384696495,7277161137091492767,5.0
319,-1032019229384696495,3306277069425849869,1.0
320,-1032019229384696495,-8449536481786923901,1.0
321,-1032019229384696495,-5161313513317812402,1.0
322,-1032019229384696495,6807042796917367736,2.0
323,-1032019229384696495,6807042796917367736,1.0
324,-1032019229384696495,4911701623098526999,1.0
325,-1032019229384696495,-2061825422128752184,1.0
326,-1032019229384696495,4911701623098526999,1.0
327,-1032019229384696495,-387651900461462767,1.0
328,-1032019229384696495,-387651900461462767,1.0
329,-1032019229384696495,-4765711818183276269,1.0
330,-1032019229384696495,-4765711818183276269,1.0
331,-1032019229384696495,7938100642081250873,5.0
332,-1032019229384696495,7938100642081250873,1.0
333,-1032019229384696495,7938100642081250873,2.0
334,-1032019229384696495,2072448887839540892,5.0
335,-1032019229384696495,2072448887839540892,1.0
336,-1032019229384696495,-6980020268309524947,1.0
337,-1032019229384696495,-9192549002213406534,1.0
338,-1032019229384696495,-7646489242554562522,1.0
339,-1032019229384696495,-9192549002213406534,2.0
340,-1032019229384696495,-6566328419164841526,1.0
341,-1032019229384696495,-6566328419164841526,2.0
342,-1032019229384696495,-1254906787526072320,2.0
343,-1032019229384696495,-1254906787526072320,1.0
344,-1032019229384696495,-1254906787526072320,1.0
345,-1032019229384696495,-6566328419164841526,1.0
346,-1032019229384696495,7277161137091492767,5.0
347,-1032019229384696495,7277161137091492767,1.0
348,-1032019229384696495,-4110991218639855802,1.0
349,-1032019229384696495,-3173020603774823976,1.0
350,-1032019229384696495,5037221949349729844,1.0
351,-1032019229384696495,833256912680066502,1.0
352,-1032019229384696495,-401664538366009049,5.0
353,-1032019229384696495,-401664538366009049,1.0
354,-1032019229384696495,-401664538366009049,4.0
355,-1032019229384696495,-401664538366009049,2.0
356,-1032019229384696495,-401664538366009049,1.0
357,-1032019229384696495,-21036008762564671,1.0
358,-1032019229384696495,-1453783314552286835,1.0
359,-1032019229384696495,-21036008762564671,3.0
360,-1032019229384696495,-1453783314552286835,1.0
361,-1032019229384696495,-1453783314552286835,5.0
362,-1032019229384696495,-4754223659064624252,5.0
363,-1032019229384696495,1318981494172475806,1.0
364,-1032019229384696495,-4754223659064624252,1.0
365,-1032019229384696495,-4754223659064624252,2.0
366,-1032019229384696495,1318981494172475806,1.0
367,-1032019229384696495,8982094176562780806,1.0
368,-1032019229384696495,8982094176562780806,2.0
369,-1032019229384696495,8982094176562780806,3.0
370,-1032019229384696495,2857117417189640073,5.0
371,-1032019229384696495,2857117417189640073,4.0
372,-1032019229384696495,2857117417189640073,1.0
373,-1032019229384696495,2857117417189640073,1.0
374,-1032019229384696495,2857117417189640073,1.0
375,-1032019229384696495,2857117417189640073,3.0
376,-1032019229384696495,2857117417189640073,1.0
377,-1032019229384696495,2857117417189640073,1.0
378,-1032019229384696495,1862503310075246782,1.0
379,-1032019229384696495,1862503310075246782,2.0
380,-1032019229384696495,1862503310075246782,1.0
381,-1032019229384696495,-1453783314552286835,1.0
382,-1032019229384696495,-8618420761918493321,1.0
383,-1032019229384696495,6437568358552101410,1.0
384,-1032019229384696495,5684817723169964056,5.0
385,-1032019229384696495,5684817723169964056,1.0
386,-1032019229384696495,1649085803937938638,1.0
387,-1032019229384696495,1649085803937938638,1.0
388,-1032019229384696495,8878031598946138458,5.0
389,-1032019229384696495,8878031598946138458,2.0
390,-1032019229384696495,1449689399273695199,1.0
391,-1032019229384696495,8878031598946138458,1.0
392,-1032019229384696495,7459726589306441015,5.0
393,-1032019229384696495,7459726589306441015,1.0
394,-1032019229384696495,7459726589306441015,1.0
395,-1032019229384696495,7459726589306441015,1.0
396,-1032019229384696495,8890720798209849691,1.0
397,-1032019229384696495,7459726589306441015,4.0
398,-1032019229384696495,-6980020268309524947,1.0
399,-1032019229384696495,-6644942243927487010,1.0
400,-1032019229384696495,-6644942243927487010,5.0
401,-1032019229384696495,-6644942243927487010,2.0
402,-1032019229384696495,2546734694784514225,1.0
403,-1032019229384696495,9207286802575546269,5.0
404,-1032019229384696495,9207286802575546269,1.0
405,-1032019229384696495,-1151034582628982912,1.0
406,-1032019229384696495,-1151034582628982912,2.0
407,-1032019229384696495,-8349788035147634450,1.0
408,-1032019229384696495,-4233177915193302509,1.0
409,-1032019229384696495,-3581194288660477595,2.0
410,-1032019229384696495,-3581194288660477595,1.0
411,-1032019229384696495,-5161313513317812402,1.0
412,-1032019229384696495,-4205346868684833897,1.0
413,-1032019229384696495,4657430003888493310,1.0
414,-1032019229384696495,-9160910454530522563,1.0
415,-1032019229384696495,-3581194288660477595,1.0
416,-1032019229384696495,4657430003888493310,1.0
417,-1032019229384696495,-9160910454530522563,1.0
418,-1032019229384696495,-5161313513317812402,1.0
419,-1032019229384696495,532564948976818124,2.0
420,-1032019229384696495,532564948976818124,1.0
421,-1032019229384696495,-5071600977095793163,1.0
422,-1032019229384696495,8982094176562780806,1.0
423,-1032019229384696495,7767869406844505704,5.0
424,-1032019229384696495,-6369211973034956889,1.0
425,-1032019229384696495,7767869406844505704,1.0
426,-1032019229384696495,-2038869595290705317,5.0
427,-1032019229384696495,-2038869595290705317,2.0
428,-1032019229384696495,-2038869595290705317,1.0
429,-1032019229384696495,3168079495368669052,1.0
430,-1032019229384696495,-1114438937697017987,1.0
431,-1032019229384696495,-6858665134018491791,1.0
432,-1032019229384696495,-6858665134018491791,2.0
433,-1032019229384696495,-6858665134018491791,3.0
434,-1032019229384696495,7124632953201847659,1.0
435,-1032019229384696495,-1453783314552286835,1.0
436,-1032019229384696495,8265190708606665292,1.0
437,-1032019229384696495,-2382583983070627054,1.0
438,-1032019229384696495,-4205346868684833897,1.0
439,-1032019229384696495,-2382583983070627054,2.0
440,-1032019229384696495,-4205346868684833897,1.0
441,-1032019229384696495,-4205346868684833897,2.0
442,-1032019229384696495,-2382583983070627054,1.0
443,-1032019229384696495,-7082978776831463151,1.0
444,-1032019229384696495,4118743389464105405,1.0
445,-1032019229384696495,5152069678055228801,1.0
446,-1032019229384696495,-1114438937697017987,1.0
447,-1032019229384696495,-1753606726398516179,1.0
448,-1032019229384696495,-1453783314552286835,1.0
449,-1032019229384696495,-3417523159811412977,1.0
450,-1032019229384696495,288653248451617914,2.0
451,-1032019229384696495,8342423402350940832,1.0
452,-1032019229384696495,-3417523159811412977,2.0
453,-1032019229384696495,288653248451617914,1.0
454,-1032019229384696495,8342423402350940832,2.0
455,-1032019229384696495,-5924996404988010,2.0
456,-1032019229384696495,-5924996404988010,5.0
457,-1032019229384696495,-5924996404988010,1.0
458,-1032019229384696495,-1753606726398516179,1.0
459,-1032019229384696495,-1753606726398516179,2.0
460,-1032019229384696495,-8723313435347324769,1.0
461,-1032019229384696495,-2516726696296387544,1.0
462,-1032019229384696495,-2516726696296387544,5.0
463,-1032019229384696495,-307396946333196366,1.0
464,-1032019229384696495,-307396946333196366,1.0
465,-1032019229384696495,-307396946333196366,2.0
466,-1032019229384696495,3702150017806959874,1.0
467,-1032019229384696495,7569814035922103969,1.0
468,-1032019229384696495,-6016433871633244814,1.0
469,-1032019229384696495,-7684863035595645318,1.0
470,-1032019229384696495,-7684863035595645318,2.0
471,-1032019229384696495,7804826445069770894,1.0
472,-1032019229384696495,-3027055440570405664,2.0
473,-1032019229384696495,-3027055440570405664,1.0
474,-1032019229384696495,-3027055440570405664,1.0
475,-1032019229384696495,8316918063034631031,1.0
476,-1032019229384696495,-6511498353814468913,1.0
477,-1032019229384696495,-4600611344822394376,1.0
478,-1032019229384696495,7229629480273331039,5.0
479,-1032019229384696495,-4600611344822394376,2.0
480,-1032019229384696495,7229629480273331039,1.0
481,-1032019229384696495,408569329455206654,1.0
482,-1032019229384696495,-662806181534790446,1.0
483,-1032019229384696495,-1622037268576555626,1.0
484,-1032019229384696495,-8085935119790093311,1.0
485,-1032019229384696495,5238119115012015307,1.0
486,-1032019229384696495,-6814865160063205794,1.0
487,-1032019229384696495,2072448887839540892,1.0
488,-1032019229384696495,2072448887839540892,2.0
489,-1032019229384696495,2072448887839540892,5.0
490,-1032019229384696495,1738052593226421681,1.0
491,-1032019229384696495,1738052593226421681,2.0
492,-1032019229384696495,1738052593226421681,1.0
493,-1032019229384696495,-4228415104574264137,1.0
494,-1032019229384696495,-4228415104574264137,1.0
495,-1032019229384696495,-4531029390350541169,2.0
496,-1032019229384696495,-862645085190435621,1.0
497,-1032019229384696495,-6993279786012379694,1.0
498,-1032019229384696495,-6993279786012379694,2.0
499,-1032019229384696495,1698483880714927645,1.0
500,-1032019229384696495,1698483880714927645,2.0
501,-1032019229384696495,7606744605433799135,2.0
502,-1032019229384696495,-205193648629294862,2.0
503,-1032019229384696495,-5037827401452845772,1.0
504,-1032019229384696495,-8279505492976427918,5.0
505,-1032019229384696495,764116021156146784,1.0
506,-1032019229384696495,-1622037268576555626,1.0
507,-1032019229384696495,764116021156146784,2.0
508,-1032019229384696495,5979676385148714519,5.0
509,-1032019229384696495,-8279505492976427918,1.0
510,-1032019229384696495,7606744605433799135,1.0
511,-1032019229384696495,5979676385148714519,1.0
512,-1032019229384696495,-205193648629294862,1.0
513,-1032019229384696495,7255021292858609470,1.0
514,-1032019229384696495,5431399346444238856,1.0
515,-1032019229384696495,5431399346444238856,2.0
516,-1032019229384696495,-1453783314552286835,1.0
517,-1032019229384696495,-2559385310537355580,1.0
518,-1032019229384696495,-2559385310537355580,2.0
519,-1032019229384696495,-8618420761918493321,1.0
520,-1032019229384696495,3151804887212279872,1.0
521,-1032019229384696495,3151804887212279872,1.0
522,-1032019229384696495,-1453783314552286835,2.0
523,-1032019229384696495,-1453783314552286835,1.0
524,-1032019229384696495,-1453783314552286835,1.0
525,-1032019229384696495,-1453783314552286835,5.0
526,-1032019229384696495,8676570915361993722,1.0
527,-1032019229384696495,8676570915361993722,1.0
528,-1032019229384696495,171877380813632915,2.0
529,-1032019229384696495,171877380813632915,1.0
530,-1032019229384696495,-9222795471790223670,1.0
531,-1032019229384696495,-9222795471790223670,1.0
532,-1032019229384696495,-9222795471790223670,3.0
533,-1032019229384696495,-8149429101569453081,1.0
534,-1032019229384696495,-6858240061363309239,1.0
535,-1032019229384696495,-1453783314552286835,1.0
536,-1032019229384696495,-8149429101569453081,2.0
537,-1032019229384696495,379773866860040428,2.0
538,-1032019229384696495,379773866860040428,1.0
539,-1032019229384696495,1662917027785920354,1.0
540,-1032019229384696495,1662917027785920354,1.0
541,-1032019229384696495,6852597772196653540,1.0
542,-1032019229384696495,4153717385931831462,5.0
543,-1032019229384696495,4153717385931831462,1.0
544,-1032019229384696495,-7463305179076477879,1.0
545,-1032019229384696495,-7463305179076477879,1.0
546,-1032019229384696495,-5600393064072065417,1.0
547,-1032019229384696495,-8099145207792678586,1.0
548,-1032019229384696495,-5600393064072065417,1.0
549,-1032019229384696495,2901480192726556992,3.0
550,-1032019229384696495,2901480192726556992,1.0
551,-1032019229384696495,2901480192726556992,2.0
552,-1032019229384696495,1674373276159762025,2.0
553,-1032019229384696495,1041289933344278866,1.0
554,-1032019229384696495,1674373276159762025,1.0
555,-1032019229384696495,9209629151177723638,1.0
556,-1032019229384696495,-4233177915193302509,5.0
557,-1032019229384696495,-3555513869558669392,1.0
558,-1032019229384696495,-7331393944609614247,2.0
559,-1032019229384696495,-4233177915193302509,1.0
560,-1032019229384696495,-7331393944609614247,1.0
561,-1032019229384696495,5680566822246004912,1.0
562,-1032019229384696495,-9090514312860140897,2.0
563,-1032019229384696495,2586379029487881843,1.0
564,-1032019229384696495,-5799839529845993396,2.0
565,-1032019229384696495,-9090514312860140897,1.0
566,-1032019229384696495,-5799839529845993396,1.0
567,-1032019229384696495,5680566822246004912,1.0
568,-1032019229384696495,-9090514312860140897,1.0
569,-1032019229384696495,408569329455206654,1.0
570,-1032019229384696495,2602738827388230683,5.0
571,-1032019229384696495,2602738827388230683,2.0
572,-1032019229384696495,2602738827388230683,1.0
573,-1032019229384696495,4761910285123871012,1.0
574,-1032019229384696495,9207286802575546269,2.0
575,-1032019229384696495,9207286802575546269,1.0
576,-1032019229384696495,4156291407717900798,1.0
577,-1032019229384696495,3035329611795434601,3.0
578,-1032019229384696495,3035329611795434601,1.0
579,-1032019229384696495,-2329480295839698254,1.0
580,-1032019229384696495,-2329480295839698254,1.0
581,-1032019229384696495,5446022903655412342,1.0
582,-1032019229384696495,4579557799493615039,2.0
583,-1032019229384696495,-2252459228396350242,1.0
584,-1032019229384696495,9209629151177723638,1.0
585,-1032019229384696495,-2252459228396350242,2.0
586,-1032019229384696495,4579557799493615039,1.0
587,-1032019229384696495,-8085935119790093311,1.0
588,-1032019229384696495,-8085935119790093311,1.0
589,-1032019229384696495,310515487419366995,1.0
590,-1032019229384696495,310515487419366995,1.0
591,-1032019229384696495,310515487419366995,2.0
592,-1032019229384696495,310515487419366995,3.0
593,-1032019229384696495,310515487419366995,1.0
594,-1032019229384696495,310515487419366995,1.0
595,-1032019229384696495,310515487419366995,5.0
